machine_id,timestamp,temperature,vibration,pressure,rul_hours
M004,2026-03-08T21:10:56.860366,72.23,0.0367,95.77,267.17
M004,2026-03-08T21:15:56.860366,69.45,0.0291,100.62,267.08
M004,2026-03-08T21:20:56.860366,70.81,0.023,99.81,267.0
M004,2026-03-08T21:25:56.860366,74.61,0.0247,103.32,266.92
M004,2026-03-08T21:30:56.860366,73.06,0.0296,97.52,266.83
M004,2026-03-08T21:35:56.860366,72.68,0.032,102.83,266.75
M004,2026-03-08T21:40:56.860366,66.22,0.0271,98.58,266.67
M004,2026-03-08T21:45:56.860366,69.66,0.0369,103.35,266.58
M004,2026-03-08T21:50:56.860366,69.11,0.0271,97.45,266.5
M004,2026-03-08T21:55:56.860366,73.96,0.0265,104.22,266.42
M004,2026-03-08T22:00:56.860366,69.72,0.0352,99.07,266.33
M004,2026-03-08T22:05:56.860366,73.84,0.0218,95.89,266.25
M004,2026-03-08T22:10:56.860366,65.92,0.0335,103.86,266.17
M004,2026-03-08T22:15:56.860366,72.9,0.034,99.76,266.08
M004,2026-03-08T22:20:56.860366,67.24,0.035,95.22,266.0
M004,2026-03-08T22:25:56.860366,74.99,0.0398,99.92,265.92
M004,2026-03-08T22:30:56.860366,68.96,0.029,96.43,265.83
M004,2026-03-08T22:35:56.860366,67.86,0.0229,98.3,265.75
M004,2026-03-08T22:40:56.860366,68.21,0.0211,104.92,265.67
M004,2026-03-08T22:45:56.860366,69.69,0.0282,101.43,265.58
M004,2026-03-08T22:50:56.860366,73.08,0.0347,99.87,265.5
M004,2026-03-08T22:55:56.860366,65.78,0.0291,104.06,265.42
M004,2026-03-08T23:00:56.860366,69.0,0.0326,101.87,265.33
M004,2026-03-08T23:05:56.860366,67.78,0.0244,99.27,265.25
M004,2026-03-08T23:10:56.860366,72.7,0.0227,100.86,265.17
M004,2026-03-08T23:15:56.860366,74.95,0.0375,97.0,265.08
M004,2026-03-08T23:20:56.860366,69.88,0.0339,101.34,265.0
M004,2026-03-08T23:25:56.860366,72.93,0.0392,101.19,264.92
M004,2026-03-08T23:30:56.860366,67.4,0.0243,101.85,264.83
M004,2026-03-08T23:35:56.860366,73.99,0.0231,98.03,264.75
M004,2026-03-08T23:40:56.860366,69.13,0.0324,98.63,264.67
M004,2026-03-08T23:45:56.860366,71.6,0.0336,102.01,264.58
M004,2026-03-08T23:50:56.860366,67.92,0.0303,95.6,264.5
M004,2026-03-08T23:55:56.860366,68.01,0.0311,103.78,264.42
M004,2026-03-09T00:00:56.860366,68.54,0.0255,100.29,264.33
M004,2026-03-09T00:05:56.860366,70.58,0.0397,97.65,264.25
M004,2026-03-09T00:10:56.860366,70.66,0.0226,102.94,264.17
M004,2026-03-09T00:15:56.860366,73.99,0.0265,98.21,264.08
M004,2026-03-09T00:20:56.860366,70.68,0.0277,102.93,264.0
M004,2026-03-09T00:25:56.860366,74.87,0.0278,97.58,263.92
M004,2026-03-09T00:30:56.860366,67.8,0.0272,101.94,263.83
M004,2026-03-09T00:35:56.860366,71.5,0.0313,97.56,263.75
M004,2026-03-09T00:40:56.860366,69.47,0.0329,95.81,263.67
M004,2026-03-09T00:45:56.860366,66.16,0.0322,96.34,263.58
M004,2026-03-09T00:50:56.860366,70.27,0.0323,95.15,263.5
M004,2026-03-09T00:55:56.860366,68.69,0.0363,99.73,263.42
M004,2026-03-09T01:00:56.860366,65.57,0.0237,100.45,263.33
M004,2026-03-09T01:05:56.860366,72.36,0.03,100.43,263.25
M004,2026-03-09T01:10:56.860366,69.5,0.0365,95.07,263.17
M004,2026-03-09T01:15:56.860366,73.3,0.0235,103.15,263.08
M004,2026-03-09T01:20:56.860366,68.44,0.0377,98.49,263.0
M004,2026-03-09T01:25:56.860366,71.79,0.0339,104.14,262.92
M004,2026-03-09T01:30:56.860366,65.32,0.0247,98.85,262.83
M004,2026-03-09T01:35:56.860366,65.9,0.0286,101.13,262.75
M004,2026-03-09T01:40:56.860366,68.91,0.0299,103.12,262.67
M004,2026-03-09T01:45:56.860366,72.48,0.037,99.49,262.58
M004,2026-03-09T01:50:56.860366,66.14,0.0313,103.33,262.5
M004,2026-03-09T01:55:56.860366,73.17,0.022,98.88,262.42
M004,2026-03-09T02:00:56.860366,65.33,0.0397,97.02,262.33
M004,2026-03-09T02:05:56.860366,70.71,0.0253,102.96,262.25
M004,2026-03-09T02:10:56.860366,74.66,0.0378,99.67,262.17
M004,2026-03-09T02:15:56.860366,67.71,0.0371,98.98,262.08
M004,2026-03-09T02:20:56.860366,69.63,0.0282,100.05,262.0
M004,2026-03-09T02:25:56.860366,66.35,0.0218,104.34,261.92
M004,2026-03-09T02:30:56.860366,74.71,0.0341,95.22,261.83
M004,2026-03-09T02:35:56.860366,70.92,0.0397,102.05,261.75
M004,2026-03-09T02:40:56.860366,71.53,0.0246,97.05,261.67
M004,2026-03-09T02:45:56.860366,65.24,0.0334,103.71,261.58
M004,2026-03-09T02:50:56.860366,65.34,0.034,101.51,261.5
M004,2026-03-09T02:55:56.860366,70.11,0.0247,98.24,261.42
M004,2026-03-09T03:00:56.860366,73.96,0.0273,99.29,261.33
M004,2026-03-09T03:05:56.860366,66.9,0.0369,100.74,261.25
M004,2026-03-09T03:10:56.860366,69.49,0.0226,96.48,261.17
M004,2026-03-09T03:15:56.860366,66.6,0.0335,102.32,261.08
M004,2026-03-09T03:20:56.860366,66.22,0.0284,104.94,261.0
M004,2026-03-09T03:25:56.860366,72.92,0.0299,103.74,260.92
M004,2026-03-09T03:30:56.860366,74.19,0.0232,96.9,260.83
M004,2026-03-09T03:35:56.860366,73.32,0.0286,103.94,260.75
M004,2026-03-09T03:40:56.860366,72.18,0.0242,99.2,260.67
M004,2026-03-09T03:45:56.860366,74.48,0.0231,103.61,260.58
M004,2026-03-09T03:50:56.860366,71.62,0.0359,101.41,260.5
M004,2026-03-09T03:55:56.860366,68.68,0.035,99.29,260.42
M004,2026-03-09T04:00:56.860366,69.85,0.0342,104.66,260.33
M004,2026-03-09T04:05:56.860366,69.46,0.0252,103.05,260.25
M004,2026-03-09T04:10:56.860366,68.82,0.0365,104.67,260.17
M004,2026-03-09T04:15:56.860366,68.35,0.0277,104.22,260.08
M004,2026-03-09T04:20:56.860366,73.43,0.0238,104.46,260.0
M004,2026-03-09T04:25:56.860366,67.99,0.0399,102.45,259.92
M004,2026-03-09T04:30:56.860366,73.18,0.0385,100.7,259.83
M004,2026-03-09T04:35:56.860366,69.34,0.0306,95.19,259.75
M004,2026-03-09T04:40:56.860366,72.9,0.0308,100.13,259.67
M004,2026-03-09T04:45:56.860366,72.3,0.0362,99.18,259.58
M004,2026-03-09T04:50:56.860366,65.55,0.0371,103.1,259.5
M004,2026-03-09T04:55:56.860366,70.22,0.0224,99.37,259.42
M004,2026-03-09T05:00:56.860366,69.51,0.0358,99.13,259.33
M004,2026-03-09T05:05:56.860366,71.67,0.0398,99.1,259.25
M004,2026-03-09T05:10:56.860366,68.73,0.0363,96.44,259.17
M004,2026-03-09T05:15:56.860366,65.41,0.0212,104.54,259.08
M004,2026-03-09T05:20:56.860366,65.74,0.031,101.11,259.0
M004,2026-03-09T05:25:56.860366,73.9,0.0212,96.43,258.92
M004,2026-03-09T05:30:56.860366,66.78,0.0256,102.6,258.83
M004,2026-03-09T05:35:56.860366,69.21,0.0222,102.53,258.75
M004,2026-03-09T05:40:56.860366,69.88,0.0321,101.27,258.67
M004,2026-03-09T05:45:56.860366,68.65,0.0312,103.72,258.58
M004,2026-03-09T05:50:56.860366,72.32,0.0285,101.32,258.5
M004,2026-03-09T05:55:56.860366,73.29,0.0362,104.63,258.42
M004,2026-03-09T06:00:56.860366,69.26,0.026,96.18,258.33
M004,2026-03-09T06:05:56.860366,74.48,0.0295,96.52,258.25
M004,2026-03-09T06:10:56.860366,74.3,0.0292,99.68,258.17
M004,2026-03-09T06:15:56.860366,71.25,0.0239,104.75,258.08
M004,2026-03-09T06:20:56.860366,65.93,0.0343,102.86,258.0
M004,2026-03-09T06:25:56.860366,74.21,0.0277,96.39,257.92
M004,2026-03-09T06:30:56.860366,72.68,0.0281,101.32,257.83
M004,2026-03-09T06:35:56.860366,73.67,0.0247,103.25,257.75
M004,2026-03-09T06:40:56.860366,66.26,0.0234,95.85,257.67
M004,2026-03-09T06:45:56.860366,73.32,0.0331,100.3,257.58
M004,2026-03-09T06:50:56.860366,66.37,0.0299,105.0,257.5
M004,2026-03-09T06:55:56.860366,71.49,0.0363,95.04,257.42
M004,2026-03-09T07:00:56.860366,65.39,0.0387,104.36,257.33
M004,2026-03-09T07:05:56.860366,66.5,0.0241,100.78,257.25
M004,2026-03-09T07:10:56.860366,72.29,0.0389,98.72,257.17
M004,2026-03-09T07:15:56.860366,69.3,0.0354,98.69,257.08
M004,2026-03-09T07:20:56.860366,65.43,0.0204,98.59,257.0
M004,2026-03-09T07:25:56.860366,74.91,0.0322,104.53,256.92
M004,2026-03-09T07:30:56.860366,66.19,0.0273,100.25,256.83
M004,2026-03-09T07:35:56.860366,71.63,0.0221,103.17,256.75
M004,2026-03-09T07:40:56.860366,70.52,0.0393,104.58,256.67
M004,2026-03-09T07:45:56.860366,66.62,0.0222,99.84,256.58
M004,2026-03-09T07:50:56.860366,73.88,0.0214,95.85,256.5
M004,2026-03-09T07:55:56.860366,69.99,0.029,104.79,256.42
M004,2026-03-09T08:00:56.860366,72.55,0.0309,103.77,256.33
M004,2026-03-09T08:05:56.860366,71.5,0.0205,102.9,256.25
M004,2026-03-09T08:10:56.860366,68.42,0.0373,104.86,256.17
M004,2026-03-09T08:15:56.860366,68.29,0.0332,103.46,256.08
M004,2026-03-09T08:20:56.860366,70.32,0.0387,96.48,256.0
M004,2026-03-09T08:25:56.860366,70.57,0.0365,97.27,255.92
M004,2026-03-09T08:30:56.860366,67.17,0.0277,99.71,255.83
M004,2026-03-09T08:35:56.860366,66.38,0.037,99.25,255.75
M004,2026-03-09T08:40:56.860366,70.17,0.0336,102.12,255.67
M004,2026-03-09T08:45:56.860366,73.24,0.0256,100.97,255.58
M004,2026-03-09T08:50:56.860366,66.42,0.0327,103.96,255.5
M004,2026-03-09T08:55:56.860366,71.66,0.0338,102.02,255.42
M004,2026-03-09T09:00:56.860366,73.11,0.0207,102.24,255.33
M004,2026-03-09T09:05:56.860366,69.26,0.0279,102.9,255.25
M004,2026-03-09T09:10:56.860366,73.59,0.0286,104.19,255.17
M004,2026-03-09T09:15:56.860366,67.14,0.0272,99.7,255.08
M004,2026-03-09T09:20:56.860366,66.89,0.0364,103.61,255.0
M004,2026-03-09T09:25:56.860366,74.23,0.0293,101.91,254.92
M004,2026-03-09T09:30:56.860366,74.06,0.0398,103.8,254.83
M004,2026-03-09T09:35:56.860366,72.49,0.0285,103.4,254.75
M004,2026-03-09T09:40:56.860366,71.69,0.03,98.29,254.67
M004,2026-03-09T09:45:56.860366,66.33,0.0397,101.06,254.58
M004,2026-03-09T09:50:56.860366,66.77,0.0305,98.09,254.5
M004,2026-03-09T09:55:56.860366,71.53,0.0282,104.1,254.42
M004,2026-03-09T10:00:56.860366,71.78,0.0332,100.53,254.33
M004,2026-03-09T10:05:56.860366,74.66,0.022,103.68,254.25
M004,2026-03-09T10:10:56.860366,70.06,0.0254,103.82,254.17
M004,2026-03-09T10:15:56.860366,67.91,0.028,104.08,254.08
M004,2026-03-09T10:20:56.860366,65.59,0.0237,98.14,254.0
M004,2026-03-09T10:25:56.860366,69.33,0.0211,100.02,253.92
M004,2026-03-09T10:30:56.860366,71.8,0.0312,104.27,253.83
M004,2026-03-09T10:35:56.860366,71.66,0.0374,96.76,253.75
M004,2026-03-09T10:40:56.860366,74.37,0.0359,98.86,253.67
M004,2026-03-09T10:45:56.860366,74.86,0.0201,96.65,253.58
M004,2026-03-09T10:50:56.860366,71.67,0.0308,100.67,253.5
M004,2026-03-09T10:55:56.860366,68.57,0.0303,96.52,253.42
M004,2026-03-09T11:00:56.860366,69.47,0.0331,101.9,253.33
M004,2026-03-09T11:05:56.860366,70.57,0.035,103.58,253.25
M004,2026-03-09T11:10:56.860366,68.96,0.0357,96.88,253.17
M004,2026-03-09T11:15:56.860366,66.78,0.0394,101.41,253.08
M004,2026-03-09T11:20:56.860366,72.47,0.026,104.1,253.0
M004,2026-03-09T11:25:56.860366,66.35,0.033,103.2,252.92
M004,2026-03-09T11:30:56.860366,72.42,0.0396,101.98,252.83
M004,2026-03-09T11:35:56.860366,71.53,0.0257,98.39,252.75
M004,2026-03-09T11:40:56.860366,74.76,0.0257,100.66,252.67
M004,2026-03-09T11:45:56.860366,67.67,0.0243,103.24,252.58
M004,2026-03-09T11:50:56.860366,72.03,0.0248,97.94,252.5
M004,2026-03-09T11:55:56.860366,74.26,0.0266,100.26,252.42
M004,2026-03-09T12:00:56.860366,70.72,0.0372,104.04,252.33
M004,2026-03-09T12:05:56.860366,70.95,0.024,104.43,252.25
M004,2026-03-09T12:10:56.860366,66.44,0.039,100.96,252.17
M004,2026-03-09T12:15:56.860366,68.13,0.0243,101.45,252.08
M004,2026-03-09T12:20:56.860366,67.13,0.0201,102.01,252.0
M004,2026-03-09T12:25:56.860366,69.33,0.0358,99.5,251.92
M004,2026-03-09T12:30:56.860366,69.55,0.0324,95.07,251.83
M004,2026-03-09T12:35:56.860366,73.78,0.0392,104.99,251.75
M004,2026-03-09T12:40:56.860366,71.04,0.0302,102.32,251.67
M004,2026-03-09T12:45:56.860366,73.77,0.0316,101.68,251.58
M004,2026-03-09T12:50:56.860366,70.16,0.0293,100.38,251.5
M004,2026-03-09T12:55:56.860366,67.9,0.0204,104.56,251.42
M004,2026-03-09T13:00:56.860366,68.37,0.0361,100.31,251.33
M004,2026-03-09T13:05:56.860366,72.24,0.0229,102.8,251.25
M004,2026-03-09T13:10:56.860366,65.51,0.0277,96.75,251.17
M004,2026-03-09T13:15:56.860366,70.35,0.0257,96.33,251.08
M004,2026-03-09T13:20:56.860366,73.08,0.0246,95.27,251.0
M004,2026-03-09T13:25:56.860366,67.95,0.0332,104.43,250.92
M004,2026-03-09T13:30:56.860366,72.06,0.0363,96.8,250.83
M004,2026-03-09T13:35:56.860366,70.6,0.0224,101.73,250.75
M004,2026-03-09T13:40:56.860366,69.66,0.0277,102.7,250.67
M004,2026-03-09T13:45:56.860366,74.57,0.0288,97.48,250.58
M004,2026-03-09T13:50:56.860366,66.45,0.0257,97.27,250.5
M004,2026-03-09T13:55:56.860366,73.27,0.0219,103.05,250.42
M004,2026-03-09T14:00:56.860366,68.35,0.0223,99.2,250.33
M004,2026-03-09T14:05:56.860366,73.88,0.0275,98.69,250.25
M004,2026-03-09T14:10:56.860366,73.91,0.0327,97.13,250.17
M004,2026-03-09T14:15:56.860366,68.7,0.0358,97.48,250.08
M004,2026-03-09T14:20:56.860366,72.09,0.0307,101.52,250.0
M004,2026-03-09T14:25:56.860366,66.86,0.032,104.03,249.92
M004,2026-03-09T14:30:56.860366,72.84,0.0265,97.89,249.83
M004,2026-03-09T14:35:56.860366,73.06,0.0212,104.9,249.75
M004,2026-03-09T14:40:56.860366,73.74,0.0209,104.91,249.67
M004,2026-03-09T14:45:56.860366,73.79,0.0207,95.41,249.58
M004,2026-03-09T14:50:56.860366,68.55,0.024,98.75,249.5
M004,2026-03-09T14:55:56.860366,74.77,0.0219,99.96,249.42
M004,2026-03-09T15:00:56.860366,72.0,0.0306,97.71,249.33
M004,2026-03-09T15:05:56.860366,73.74,0.0362,104.26,249.25
M004,2026-03-09T15:10:56.860366,73.23,0.0226,100.2,249.17
M004,2026-03-09T15:15:56.860366,69.54,0.0371,102.92,249.08
M004,2026-03-09T15:20:56.860366,73.53,0.0377,97.47,249.0
M004,2026-03-09T15:25:56.860366,71.61,0.0256,97.61,248.92
M004,2026-03-09T15:30:56.860366,70.84,0.035,104.74,248.83
M004,2026-03-09T15:35:56.860366,67.69,0.0328,100.32,248.75
M004,2026-03-09T15:40:56.860366,71.86,0.0248,101.0,248.67
M004,2026-03-09T15:45:56.860366,66.94,0.0243,97.96,248.58
M004,2026-03-09T15:50:56.860366,66.64,0.0269,104.06,248.5
M004,2026-03-09T15:55:56.860366,72.33,0.0364,100.5,248.42
M004,2026-03-09T16:00:56.860366,70.67,0.0206,96.66,248.33
M004,2026-03-09T16:05:56.860366,67.69,0.0216,96.02,248.25
M004,2026-03-09T16:10:56.860366,72.57,0.0399,95.24,248.17
M004,2026-03-09T16:15:56.860366,68.6,0.0398,96.45,248.08
M004,2026-03-09T16:20:56.860366,65.2,0.0243,97.11,248.0
M004,2026-03-09T16:25:56.860366,68.57,0.0214,99.39,247.92
M004,2026-03-09T16:30:56.860366,67.89,0.0251,98.09,247.83
M004,2026-03-09T16:35:56.860366,65.62,0.0255,96.15,247.75
M004,2026-03-09T16:40:56.860366,65.63,0.0221,96.5,247.67
M004,2026-03-09T16:45:56.860366,73.0,0.0299,98.58,247.58
M004,2026-03-09T16:50:56.860366,74.38,0.0221,97.93,247.5
M004,2026-03-09T16:55:56.860366,71.44,0.0252,99.95,247.42
M004,2026-03-09T17:00:56.860366,71.94,0.0252,104.47,247.33
M004,2026-03-09T17:05:56.860366,67.14,0.0203,100.44,247.25
M004,2026-03-09T17:10:56.860366,67.27,0.0332,98.37,247.17
M004,2026-03-09T17:15:56.860366,72.03,0.0266,100.56,247.08
M004,2026-03-09T17:20:56.860366,68.96,0.022,98.34,247.0
M004,2026-03-09T17:25:56.860366,68.68,0.0215,104.57,246.92
M004,2026-03-09T17:30:56.860366,68.84,0.0319,102.72,246.83
M004,2026-03-09T17:35:56.860366,70.73,0.0278,102.89,246.75
M004,2026-03-09T17:40:56.860366,74.05,0.0269,98.0,246.67
M004,2026-03-09T17:45:56.860366,67.91,0.0279,102.36,246.58
M004,2026-03-09T17:50:56.860366,67.71,0.0275,98.39,246.5
M004,2026-03-09T17:55:56.860366,70.51,0.0394,103.28,246.42
M004,2026-03-09T18:00:56.860366,71.54,0.0202,103.73,246.33
M004,2026-03-09T18:05:56.860366,66.91,0.0312,96.91,246.25
M004,2026-03-09T18:10:56.860366,68.71,0.0204,98.06,246.17
M004,2026-03-09T18:15:56.860366,70.72,0.0371,102.2,246.08
M004,2026-03-09T18:20:56.860366,67.25,0.0364,104.99,246.0
M004,2026-03-09T18:25:56.860366,69.69,0.032,97.53,245.92
M004,2026-03-09T18:30:56.860366,70.92,0.0295,104.95,245.83
M004,2026-03-09T18:35:56.860366,68.08,0.038,100.58,245.75
M004,2026-03-09T18:40:56.860366,68.95,0.037,99.45,245.67
M004,2026-03-09T18:45:56.860366,67.38,0.0359,98.76,245.58
M004,2026-03-09T18:50:56.860366,72.46,0.0319,98.44,245.5
M004,2026-03-09T18:55:56.860366,70.95,0.0397,101.32,245.42
M004,2026-03-09T19:00:56.860366,70.66,0.0319,95.78,245.33
M004,2026-03-09T19:05:56.860366,67.91,0.0371,104.09,245.25
M004,2026-03-09T19:10:56.860366,68.55,0.0293,100.31,245.17
M004,2026-03-09T19:15:56.860366,65.75,0.0361,102.89,245.08
M004,2026-03-09T19:20:56.860366,68.31,0.0245,102.07,245.0
M004,2026-03-09T19:25:56.860366,71.59,0.0212,104.39,244.92
M004,2026-03-09T19:30:56.860366,75.0,0.0256,99.72,244.83
M004,2026-03-09T19:35:56.860366,69.63,0.0219,104.23,244.75
M004,2026-03-09T19:40:56.860366,73.67,0.0216,101.67,244.67
M004,2026-03-09T19:45:56.860366,67.95,0.0248,104.62,244.58
M004,2026-03-09T19:50:56.860366,65.37,0.0201,98.98,244.5
M004,2026-03-09T19:55:56.860366,67.72,0.0393,98.9,244.42
M004,2026-03-09T20:00:56.860366,66.98,0.0398,98.22,244.33
M004,2026-03-09T20:05:56.860366,69.84,0.0336,104.23,244.25
M004,2026-03-09T20:10:56.860366,72.72,0.03,98.71,244.17
M004,2026-03-09T20:15:56.860366,71.37,0.0266,99.11,244.08
M004,2026-03-09T20:20:56.860366,66.85,0.0275,101.92,244.0
M004,2026-03-09T20:25:56.860366,67.15,0.0358,103.09,243.92
M004,2026-03-09T20:30:56.860366,74.28,0.024,103.22,243.83
M004,2026-03-09T20:35:56.860366,67.35,0.0291,103.15,243.75
M004,2026-03-09T20:40:56.860366,69.42,0.0312,98.9,243.67
M004,2026-03-09T20:45:56.860366,74.22,0.0299,100.83,243.58
M004,2026-03-09T20:50:56.860366,68.49,0.0208,101.34,243.5
M004,2026-03-09T20:55:56.860366,70.17,0.0261,96.88,243.42
M004,2026-03-09T21:00:56.860366,73.38,0.0218,105.0,243.33
M004,2026-03-09T21:05:56.860366,71.69,0.0289,103.91,243.25
M004,2026-03-09T21:10:56.860366,69.35,0.0379,96.95,243.17
M004,2026-03-09T21:15:56.860366,68.74,0.0257,104.93,243.08
M004,2026-03-09T21:20:56.860366,73.66,0.0256,103.5,243.0
M004,2026-03-09T21:25:56.860366,74.72,0.022,98.38,242.92
M004,2026-03-09T21:30:56.860366,74.21,0.0393,96.36,242.83
M004,2026-03-09T21:35:56.860366,72.88,0.0257,96.43,242.75
M004,2026-03-09T21:40:56.860366,73.38,0.033,95.66,242.67
M004,2026-03-09T21:45:56.860366,70.06,0.0316,103.91,242.58
M004,2026-03-09T21:50:56.860366,74.77,0.0317,101.25,242.5
M004,2026-03-09T21:55:56.860366,72.62,0.0256,101.07,242.42
M004,2026-03-09T22:00:56.860366,70.26,0.0261,95.5,242.33
M004,2026-03-09T22:05:56.860366,68.73,0.0322,102.24,242.25
M004,2026-03-09T22:10:56.860366,70.27,0.0249,102.28,242.17
M004,2026-03-09T22:15:56.860366,71.12,0.0356,99.56,242.08
M004,2026-03-09T22:20:56.860366,70.57,0.0213,102.5,242.0
M004,2026-03-09T22:25:56.860366,69.32,0.0395,96.18,241.92
M004,2026-03-09T22:30:56.860366,70.85,0.0239,101.28,241.83
M004,2026-03-09T22:35:56.860366,71.14,0.025,97.45,241.75
M004,2026-03-09T22:40:56.860366,73.98,0.0311,103.35,241.67
M004,2026-03-09T22:45:56.860366,70.37,0.0222,98.94,241.58
M004,2026-03-09T22:50:56.860366,71.48,0.0367,95.98,241.5
M004,2026-03-09T22:55:56.860366,65.6,0.0215,101.48,241.42
M004,2026-03-09T23:00:56.860366,72.5,0.027,98.93,241.33
M004,2026-03-09T23:05:56.860366,70.2,0.0204,103.71,241.25
M004,2026-03-09T23:10:56.860366,65.73,0.0333,95.53,241.17
M004,2026-03-09T23:15:56.860366,65.51,0.0279,102.53,241.08
M004,2026-03-09T23:20:56.860366,70.69,0.0214,101.89,241.0
M004,2026-03-09T23:25:56.860366,68.36,0.0279,95.36,240.92
M004,2026-03-09T23:30:56.860366,68.87,0.0354,96.33,240.83
M004,2026-03-09T23:35:56.860366,74.13,0.0249,102.44,240.75
M004,2026-03-09T23:40:56.860366,73.91,0.0387,97.62,240.67
M004,2026-03-09T23:45:56.860366,66.89,0.0321,98.3,240.58
M004,2026-03-09T23:50:56.860366,70.24,0.0227,101.15,240.5
M004,2026-03-09T23:55:56.860366,73.51,0.0277,100.33,240.42
M004,2026-03-10T00:00:56.860366,69.81,0.034,96.5,240.33
M004,2026-03-10T00:05:56.860366,69.84,0.0279,104.56,240.25
M004,2026-03-10T00:10:56.860366,69.51,0.0305,98.23,240.17
M004,2026-03-10T00:15:56.860366,73.08,0.029,96.17,240.08
M004,2026-03-10T00:20:56.860366,70.44,0.0331,97.21,240.0
M004,2026-03-10T00:25:56.860366,65.07,0.0331,97.77,239.92
M004,2026-03-10T00:30:56.860366,66.97,0.0357,97.2,239.83
M004,2026-03-10T00:35:56.860366,68.48,0.0311,95.52,239.75
M004,2026-03-10T00:40:56.860366,69.45,0.0276,103.21,239.67
M004,2026-03-10T00:45:56.860366,72.91,0.0252,98.18,239.58
M004,2026-03-10T00:50:56.860366,69.44,0.0322,102.71,239.5
M004,2026-03-10T00:55:56.860366,65.51,0.0243,95.54,239.42
M004,2026-03-10T01:00:56.860366,70.76,0.0314,96.79,239.33
M004,2026-03-10T01:05:56.860366,71.51,0.0227,101.16,239.25
M004,2026-03-10T01:10:56.860366,67.74,0.0392,97.25,239.17
M004,2026-03-10T01:15:56.860366,65.69,0.0319,99.0,239.08
M004,2026-03-10T01:20:56.860366,74.85,0.037,98.12,239.0
M004,2026-03-10T01:25:56.860366,67.8,0.0278,98.28,238.92
M004,2026-03-10T01:30:56.860366,70.33,0.027,95.42,238.83
M004,2026-03-10T01:35:56.860366,72.53,0.0339,97.16,238.75
M004,2026-03-10T01:40:56.860366,69.86,0.0224,98.15,238.67
M004,2026-03-10T01:45:56.860366,67.52,0.0256,100.88,238.58
M004,2026-03-10T01:50:56.860366,68.69,0.0225,95.78,238.5
M004,2026-03-10T01:55:56.860366,67.12,0.0351,97.69,238.42
M004,2026-03-10T02:00:56.860366,69.76,0.0238,96.37,238.33
M004,2026-03-10T02:05:56.860366,65.72,0.02,96.67,238.25
M004,2026-03-10T02:10:56.860366,65.75,0.0257,98.44,238.17
M004,2026-03-10T02:15:56.860366,65.44,0.0277,95.64,238.08
M004,2026-03-10T02:20:56.860366,67.99,0.0349,100.33,238.0
M004,2026-03-10T02:25:56.860366,74.61,0.0243,104.07,237.92
M004,2026-03-10T02:30:56.860366,71.08,0.0271,97.68,237.83
M004,2026-03-10T02:35:56.860366,66.82,0.0237,99.45,237.75
M004,2026-03-10T02:40:56.860366,67.07,0.0394,104.52,237.67
M004,2026-03-10T02:45:56.860366,73.07,0.0345,99.4,237.58
M004,2026-03-10T02:50:56.860366,73.48,0.0258,98.76,237.5
M004,2026-03-10T02:55:56.860366,65.86,0.0316,103.8,237.42
M004,2026-03-10T03:00:56.860366,69.02,0.0395,101.26,237.33
M004,2026-03-10T03:05:56.860366,66.82,0.024,97.77,237.25
M004,2026-03-10T03:10:56.860366,74.31,0.038,99.35,237.17
M004,2026-03-10T03:15:56.860366,72.34,0.0365,100.57,237.08
M004,2026-03-10T03:20:56.860366,67.35,0.024,102.95,237.0
M004,2026-03-10T03:25:56.860366,70.32,0.0354,96.69,236.92
M004,2026-03-10T03:30:56.860366,72.48,0.035,97.88,236.83
M004,2026-03-10T03:35:56.860366,70.67,0.0389,98.09,236.75
M004,2026-03-10T03:40:56.860366,72.83,0.036,95.79,236.67
M004,2026-03-10T03:45:56.860366,68.62,0.0349,97.76,236.58
M004,2026-03-10T03:50:56.860366,69.6,0.0301,99.89,236.5
M004,2026-03-10T03:55:56.860366,65.22,0.0346,95.21,236.42
M004,2026-03-10T04:00:56.860366,70.11,0.0256,101.63,236.33
M004,2026-03-10T04:05:56.860366,67.79,0.0288,95.06,236.25
M004,2026-03-10T04:10:56.860366,66.1,0.0201,104.7,236.17
M004,2026-03-10T04:15:56.860366,72.64,0.0398,99.76,236.08
M004,2026-03-10T04:20:56.860366,67.85,0.035,96.54,236.0
M004,2026-03-10T04:25:56.860366,74.46,0.0233,97.51,235.92
M004,2026-03-10T04:30:56.860366,73.04,0.026,97.83,235.83
M004,2026-03-10T04:35:56.860366,74.12,0.0289,100.87,235.75
M004,2026-03-10T04:40:56.860366,73.33,0.0206,104.16,235.67
M004,2026-03-10T04:45:56.860366,73.8,0.0236,102.77,235.58
M004,2026-03-10T04:50:56.860366,72.65,0.0348,104.94,235.5
M004,2026-03-10T04:55:56.860366,67.36,0.0355,95.73,235.42
M004,2026-03-10T05:00:56.860366,69.78,0.036,102.83,235.33
M004,2026-03-10T05:05:56.860366,65.55,0.0275,102.16,235.25
M004,2026-03-10T05:10:56.860366,69.7,0.0358,95.72,235.17
M004,2026-03-10T05:15:56.860366,65.07,0.0379,96.6,235.08
M004,2026-03-10T05:20:56.860366,66.32,0.0264,99.76,235.0
